branch,feature,mean_abs_shap
efficientnet_b0_image_encoder,efficientnet_feature_1170,0.0009886366589917372
efficientnet_b0_image_encoder,efficientnet_feature_1171,0.004982860216955487
efficientnet_b0_image_encoder,efficientnet_feature_1172,0.0007061987237335643
efficientnet_b0_image_encoder,efficientnet_feature_1173,0.0009664909466593485
efficientnet_b0_image_encoder,efficientnet_feature_1174,0.0035505589442266228
efficientnet_b0_image_encoder,efficientnet_feature_1175,0.0027483636844749526
efficientnet_b0_image_encoder,efficientnet_feature_1176,0.002925236080159266
efficientnet_b0_image_encoder,efficientnet_feature_1177,0.0021789917916947843
efficientnet_b0_image_encoder,efficientnet_feature_1178,0.0026694911520337428
efficientnet_b0_image_encoder,efficientnet_feature_1179,0.0009025988619555392
efficientnet_b0_image_encoder,efficientnet_feature_1180,0.002258522104668259
efficientnet_b0_image_encoder,efficientnet_feature_1181,0.00309920616848558
efficientnet_b0_image_encoder,efficientnet_feature_1182,0.0007958545704553899
efficientnet_b0_image_encoder,efficientnet_feature_1183,0.0005048711283279772
efficientnet_b0_image_encoder,efficientnet_feature_1184,0.0057411737795405315
efficientnet_b0_image_encoder,efficientnet_feature_1185,0.003915899660711375
efficientnet_b0_image_encoder,efficientnet_feature_1186,0.001070108100947209
efficientnet_b0_image_encoder,efficientnet_feature_1187,0.002963161748056109
efficientnet_b0_image_encoder,efficientnet_feature_1188,0.004611723111167976
efficientnet_b0_image_encoder,efficientnet_feature_1189,0.00028522568717903596
efficientnet_b0_image_encoder,efficientnet_feature_1190,0.0018456760272584916
efficientnet_b0_image_encoder,efficientnet_feature_1191,0.0027990110770304
efficientnet_b0_image_encoder,efficientnet_feature_1192,0.003299281959613154
efficientnet_b0_image_encoder,efficientnet_feature_1193,0.0029844346919389864
efficientnet_b0_image_encoder,efficientnet_feature_1194,0.0012912055692879676
efficientnet_b0_image_encoder,efficientnet_feature_1195,0.004809232266552499
efficientnet_b0_image_encoder,efficientnet_feature_1196,0.002340132493017677
efficientnet_b0_image_encoder,efficientnet_feature_1197,0.002044855920544819
efficientnet_b0_image_encoder,efficientnet_feature_1198,0.0017436704080751042
efficientnet_b0_image_encoder,efficientnet_feature_1199,0.0018658681711940517
efficientnet_b0_image_encoder,efficientnet_feature_1200,0.0036859074136827985
efficientnet_b0_image_encoder,efficientnet_feature_1201,0.005503546116869984
efficientnet_b0_image_encoder,efficientnet_feature_1202,0.0018177735026654318
efficientnet_b0_image_encoder,efficientnet_feature_1203,0.008981746042081795
efficientnet_b0_image_encoder,efficientnet_feature_1204,0.00295105737080803
efficientnet_b0_image_encoder,efficientnet_feature_1205,0.004747671144514243
efficientnet_b0_image_encoder,efficientnet_feature_1206,0.0007299552760144934
efficientnet_b0_image_encoder,efficientnet_feature_1207,0.004891674362454523
efficientnet_b0_image_encoder,efficientnet_feature_1208,0.0029777300094266934
efficientnet_b0_image_encoder,efficientnet_feature_1209,0.0010818475848139997
efficientnet_b0_image_encoder,efficientnet_feature_1210,0.0008153688954166682
efficientnet_b0_image_encoder,efficientnet_feature_1211,0.0024587484302003304
efficientnet_b0_image_encoder,efficientnet_feature_1212,0.0016544289605064932
efficientnet_b0_image_encoder,efficientnet_feature_1213,0.0005720118718812728
efficientnet_b0_image_encoder,efficientnet_feature_1214,0.009349246422175383
efficientnet_b0_image_encoder,efficientnet_feature_1215,0.006121264013330574
efficientnet_b0_image_encoder,efficientnet_feature_1216,0.0013889883935434
efficientnet_b0_image_encoder,efficientnet_feature_1217,0.0064022148410174395
efficientnet_b0_image_encoder,efficientnet_feature_1218,0.0025873374847975583
efficientnet_b0_image_encoder,efficientnet_feature_1219,0.00029577660167090514
efficientnet_b0_image_encoder,efficientnet_feature_1220,0.0065671071549786575
efficientnet_b0_image_encoder,efficientnet_feature_1221,0.0026316319285406564
efficientnet_b0_image_encoder,efficientnet_feature_1222,0.0040471415566116775
efficientnet_b0_image_encoder,efficientnet_feature_1223,0.0005087312549889589
efficientnet_b0_image_encoder,efficientnet_feature_1224,0.002827977488209399
efficientnet_b0_image_encoder,efficientnet_feature_1225,0.005988969774080033
efficientnet_b0_image_encoder,efficientnet_feature_1226,0.003322585065248518
efficientnet_b0_image_encoder,efficientnet_feature_1227,0.0036466951639084755
efficientnet_b0_image_encoder,efficientnet_feature_1228,0.00021447380843753194
efficientnet_b0_image_encoder,efficientnet_feature_1229,0.0031507877012728613
efficientnet_b0_image_encoder,efficientnet_feature_1230,0.0017070797047722408
efficientnet_b0_image_encoder,efficientnet_feature_1231,0.0007816881950191146
efficientnet_b0_image_encoder,efficientnet_feature_1232,0.0026845951237248755
efficientnet_b0_image_encoder,efficientnet_feature_1233,0.000498975789355427
efficientnet_b0_image_encoder,efficientnet_feature_1234,0.00857399902895395
efficientnet_b0_image_encoder,efficientnet_feature_1235,0.002118316601126935
efficientnet_b0_image_encoder,efficientnet_feature_1236,0.000863183858761829
efficientnet_b0_image_encoder,efficientnet_feature_1237,0.003849788445222657
efficientnet_b0_image_encoder,efficientnet_feature_1238,0.00033650269121210385
efficientnet_b0_image_encoder,efficientnet_feature_1239,0.0052215948604441564
efficientnet_b0_image_encoder,efficientnet_feature_1240,0.0034463332986831574
efficientnet_b0_image_encoder,efficientnet_feature_1241,0.00400610547501401
efficientnet_b0_image_encoder,efficientnet_feature_1242,0.003621199966005406
efficientnet_b0_image_encoder,efficientnet_feature_1243,0.002675542865972602
efficientnet_b0_image_encoder,efficientnet_feature_1244,0.0008177798743460585
efficientnet_b0_image_encoder,efficientnet_feature_1245,0.0039176896496258
efficientnet_b0_image_encoder,efficientnet_feature_1246,0.0039022148040430693
efficientnet_b0_image_encoder,efficientnet_feature_1247,0.00035313225499500334
efficientnet_b0_image_encoder,efficientnet_feature_1248,0.006987957538854062
efficientnet_b0_image_encoder,efficientnet_feature_1249,0.006353189924880098
efficientnet_b0_image_encoder,efficientnet_feature_1250,0.0049708667093284475
efficientnet_b0_image_encoder,efficientnet_feature_1251,0.00032321028907134064
efficientnet_b0_image_encoder,efficientnet_feature_1252,0.0009135448622288322
efficientnet_b0_image_encoder,efficientnet_feature_1253,0.003891365289177884
efficientnet_b0_image_encoder,efficientnet_feature_1254,0.00562684265628377
efficientnet_b0_image_encoder,efficientnet_feature_1255,0.007194016380140056
efficientnet_b0_image_encoder,efficientnet_feature_1256,0.003638610819734822
efficientnet_b0_image_encoder,efficientnet_feature_1257,0.001445656538695772
efficientnet_b0_image_encoder,efficientnet_feature_1258,0.0024461963137127896
efficientnet_b0_image_encoder,efficientnet_feature_1259,0.005658902147217759
efficientnet_b0_image_encoder,efficientnet_feature_1260,0.0025140882668210907
efficientnet_b0_image_encoder,efficientnet_feature_1261,0.0010273233385902358
efficientnet_b0_image_encoder,efficientnet_feature_1262,0.0026788309346983397
efficientnet_b0_image_encoder,efficientnet_feature_1263,0.0011161345118324562
efficientnet_b0_image_encoder,efficientnet_feature_1264,0.004017199158170115
efficientnet_b0_image_encoder,efficientnet_feature_1265,0.0015011007948046995
efficientnet_b0_image_encoder,efficientnet_feature_1266,0.0013824182611301694
efficientnet_b0_image_encoder,efficientnet_feature_1267,0.0013887069736995272
efficientnet_b0_image_encoder,efficientnet_feature_1268,0.001609475880940181
efficientnet_b0_image_encoder,efficientnet_feature_1269,0.008253939515498132
efficientnet_b0_image_encoder,efficientnet_feature_1270,0.0017239173383387651
efficientnet_b0_image_encoder,efficientnet_feature_1271,0.004127545987785197
efficientnet_b0_image_encoder,efficientnet_feature_1272,0.0022725656246365133
efficientnet_b0_image_encoder,efficientnet_feature_1273,0.0009975422833292669
efficientnet_b0_image_encoder,efficientnet_feature_1274,0.00028680111424961297
efficientnet_b0_image_encoder,efficientnet_feature_1275,0.0012892248283264962
efficientnet_b0_image_encoder,efficientnet_feature_1276,0.0004679721426583683
efficientnet_b0_image_encoder,efficientnet_feature_1277,0.0002944559643980327
efficientnet_b0_image_encoder,efficientnet_feature_1278,0.0035524071481631836
efficientnet_b0_image_encoder,efficientnet_feature_1279,0.0031543088408909625
metadata_mlp_encoder,metadata_mlp_feature_0,0.0016603091857287922
metadata_mlp_encoder,metadata_mlp_feature_1,0.0
metadata_mlp_encoder,metadata_mlp_feature_2,0.0
metadata_mlp_encoder,metadata_mlp_feature_3,0.001471592481337325
metadata_mlp_encoder,metadata_mlp_feature_4,0.005167483163017295
metadata_mlp_encoder,metadata_mlp_feature_5,0.0039675781623600415
metadata_mlp_encoder,metadata_mlp_feature_6,0.0
metadata_mlp_encoder,metadata_mlp_feature_7,0.0
metadata_mlp_encoder,metadata_mlp_feature_8,0.006279794473016409
metadata_mlp_encoder,metadata_mlp_feature_9,0.0
metadata_mlp_encoder,metadata_mlp_feature_10,0.012453144701169094
metadata_mlp_encoder,metadata_mlp_feature_11,0.0
metadata_mlp_encoder,metadata_mlp_feature_12,0.00039213005098193143
metadata_mlp_encoder,metadata_mlp_feature_13,0.0
metadata_mlp_encoder,metadata_mlp_feature_14,0.0
metadata_mlp_encoder,metadata_mlp_feature_15,0.0037250548135148165
metadata_mlp_encoder,metadata_mlp_feature_16,0.004511120224805154
metadata_mlp_encoder,metadata_mlp_feature_17,0.002579952270252761
metadata_mlp_encoder,metadata_mlp_feature_18,0.0
metadata_mlp_encoder,metadata_mlp_feature_19,0.0
metadata_mlp_encoder,metadata_mlp_feature_20,0.004243300981897846
metadata_mlp_encoder,metadata_mlp_feature_21,0.0036284390421741364
metadata_mlp_encoder,metadata_mlp_feature_22,0.012462431678159192
metadata_mlp_encoder,metadata_mlp_feature_23,0.0
metadata_mlp_encoder,metadata_mlp_feature_24,0.0
metadata_mlp_encoder,metadata_mlp_feature_25,0.0
metadata_mlp_encoder,metadata_mlp_feature_26,0.007892969501881453
metadata_mlp_encoder,metadata_mlp_feature_27,0.0
metadata_mlp_encoder,metadata_mlp_feature_28,0.0
metadata_mlp_encoder,metadata_mlp_feature_29,0.00964417280596308
metadata_mlp_encoder,metadata_mlp_feature_30,0.0035791236306295104
metadata_mlp_encoder,metadata_mlp_feature_31,0.006637180853772406
